hashtag,video_date,likes,views,shares,comments
WomensRights,2025-05-03,251400,2600000,4508,554
WomensRights,2025-11-20,40,461,0,4
WomensRights,2025-08-06,17700,105100,184,210
WomensRights,2025-11-12,8613,44700,380,1648
WomensRights,2025-11-16,391,2220,21,25
WomensRights,2025-11-21,80600,329100,3333,358
WomensRights,2023-06-08,3351,48400,248,38
WomensRights,2025-11-15,650,7049,3,32
WomensRights,2025-10-03,3412,95200,391,60
WomensRights,2025-05-06,145900,1300000,5736,2199
WomensRights,2020-10-30,80900,356800,1697,1226
WomensRights,2025-07-01,107,2706,7,3
WomensRights,2025-10-10,45900,197000,1474,1159
WomensRights,2025-11-18,1760,8421,53,24
WomensRights,2025-11-09,892,7466,113,14
WomensRights,2025-10-12,2268,11200,40,41
WomensRights,2025-01-21,719900,4100000,18000,5977
WomensRights,2025-11-17,291,5073,13,151
WomensRights,2024-06-21,499000,4600000,179200,4532
WomensRights,2023-10-01,81600,296500,2369,2240
WomensRights,2025-11-16,24600,246800,1189,501
WomensRights,2025-11-22,10,1839,0,2
WomensRights,2025-11-23,85,768,1,8
WomensRights,2025-11-25,417,4452,8,75
WomensRights,2025-10-28,708800,2900000,9300,1997
WomensRights,2025-11-23,21,419,0,3
WomensRights,2025-11-21,872,4583,48,4
WomensRights,2025-11-22,86,508,2,2
WomensRights,2025-11-19,99,852,2,5
WomensRights,2025-10-21,43000,254700,1996,374
WomensRights,2025-11-19,32,770,3,0
WomensRights,2025-11-21,140400,494500,2160,995
WomensRights,2025-11-23,1816,10200,190,43
WomensRights,2025-11-20,552,16300,176,21
WomensRights,2025-11-15,45600,1000000,38800,6074
WomensRights,2025-02-04,415100,2000000,16000,620
WomensRights,2025-07-01,167,4642,11,2
WomensRights,2025-09-18,7870,38100,240,64
WomensRights,2025-08-12,67600,336800,4431,222
WomensRights,2025-11-16,23900,176700,288,976
WomensRights,2025-05-29,479300,3600000,5677,1102
WomensRights,2025-11-17,32500,282100,2548,931
WomensRights,2025-11-15,43800,1000000,1244,7927
WomensRights,2025-11-12,102900,553200,9904,3123
WomensRights,2025-03-06,518700,2200000,13700,486
WomensRights,2025-11-17,139,1005,1,3
WomensRights,2025-11-12,173,1442,4,3
WomensRights,2025-11-09,562400,3100000,27600,19200
WomensRights,2025-04-16,15300,175000,217,551
WomensRights,2025-11-22,1166,11100,17,540
WomensRights,2025-05-25,43200,484200,5061,4657
WomensRights,2025-11-10,7582,134400,866,112
WomensRights,2025-11-21,2854,17300,45,36
WomensRights,2024-12-19,8407,105900,193,206
WomensRights,2025-10-29,1287,12000,69,6
WomensRights,2024-11-18,297,23900,92,4
WomensRights,2025-11-18,235,1501,4,2
WomensRights,2025-11-21,144,1270,1,10
WomensRights,2025-11-18,7447,51300,351,221
WomensRights,2025-11-11,46700,715600,504,1291
WomensRights,2025-11-18,4368,81200,349,953
WomensRights,2025-11-15,1900000,16000000,181200,47100
WomensRights,2024-11-01,18300,186600,694,91
WomensRights,2025-11-12,12000,164500,486,986
WomensRights,2025-10-25,4015,33500,138,33
WomensRights,2025-11-09,16500,232200,649,2482
WomensRights,2025-10-09,12100,410000,871,207
WomensRights,2025-08-03,225000,1300000,6292,875
WomensRights,2025-11-16,99200,609700,1232,1750
WomensRights,2025-10-26,458,5936,5,4
WomensRights,2021-03-15,10100,203200,79,393
WomensRights,2025-11-20,10800,82700,533,337
WomensRights,2025-10-31,1847,10600,15,16
WomensRights,2025-09-02,321600,2200000,4889,6954
WomensRights,2024-10-18,46700,240100,496,766
WomensRights,2025-11-11,174,2745,103,5
WomensRights,2025-11-15,40,1372,15,2
WomensRights,2025-11-15,32,546,0,2
WomensRights,2025-11-16,58300,317700,636,3072
WomensRights,2025-05-03,408400,7400000,58000,13600
WomensRights,2025-08-27,3722,68200,41,13
WomensRights,2025-11-08,107900,525600,4643,1354
WomensRights,2025-03-08,157300,671100,9497,946
WomensRights,2025-07-18,11700,106600,139,520
WomensRights,2025-11-04,38900,155400,730,1885
WomensRights,2025-11-16,3015,37200,355,52
WomensRights,2024-09-26,371100,1800000,8041,2203
WomensRights,2025-11-17,24300,136900,289,30
WomensRights,2025-11-14,23700,277900,946,4567
WomensRights,2025-11-17,7800,74000,375,936
WomensRights,2025-11-25,13900,115300,5880,127
WomensRights,2025-11-18,77,1131,24,1
WomensRights,1970-01-01,0,0,0,0
WomensRights,2024-06-28,187300,2200000,24600,2016
WomensRights,2025-11-23,92,563,2,3
WomensRights,2025-06-16,536,7367,24,2
WomensRights,2025-01-09,13700,125500,4188,66
WomensRights,2025-07-03,29100,137700,422,247
WomensRights,2025-05-10,192500,1000000,4723,3979
WomensRights,2025-10-15,212100,2800000,57800,2330
WomensRights,2024-09-05,165700,953300,67000,1520
WomensRights,2025-11-11,874600,4300000,29100,6517
WomensRights,2025-11-16,7760,660200,612,1046
WomensRights,2025-09-09,230,1722,3,2
WomensRights,2025-11-22,35,276,2,0
WomensRights,2025-09-07,214300,854000,5870,249
WomensRights,2025-11-22,80,728,1,0
WomensRights,2025-11-07,177,1027,6,4
WomensRights,2025-09-09,7489,83200,305,26
WomensRights,2025-11-19,110700,516200,5173,980
WomensRights,2024-11-17,72100,543200,1309,845
WomensRights,2025-11-15,419,4248,23,17
WomensRights,2025-01-05,300700,1300000,6711,1972
WomensRights,2024-03-01,7756,150900,5365,73
WomensRights,2025-11-13,572,2734,14,11
WomensRights,2025-11-15,29,514,0,5
WomensRights,2025-11-16,2548,50400,186,68
WomensRights,2025-11-19,11700,62200,986,112
WomensRights,2023-01-21,5742,32900,109,78
WomensRights,2025-11-15,8005,141700,99,11100
WomensRights,2025-07-04,53400,357800,1183,1095
WomensRights,2025-11-09,93600,1600000,18800,6552
WomensRights,2025-08-02,498,18200,12,32
WomensRights,2025-11-16,1903,9844,52,7
WomensRights,2025-11-12,21300,239600,389,424
WomensRights,2025-08-24,503,3534,54,72
WomensRights,2025-11-16,176800,666700,1238,2093
WomensRights,2025-11-21,114,937,4,6
WomensRights,2024-10-01,369,2944,6,1
WomensRights,2025-08-29,109500,915900,38000,742
WomensRights,2025-06-18,119,2615,10,1
WomensRights,2025-11-14,125,991,1,10
WomensRights,2025-11-24,0,18,0,0
WomensRights,2025-07-15,80300,428500,1106,3478
WomensRights,2025-11-22,445,8731,34,1
WomensRights,2025-11-15,3077,15800,143,31
WomensRights,2025-03-08,35900,200600,417,33
WomensRights,2025-11-24,93,596,2,1
WomensRights,2025-11-19,53300,672200,6106,2389
WomensRights,2025-11-21,113,4934,62,18
WomensRights,2024-11-08,63900,1200000,7032,816
WomensRights,2025-01-08,369900,2400000,4507,2477
WomensRights,2025-11-03,20200,91800,438,150
WomensRights,2025-06-04,943300,7400000,35400,2258
WomensRights,2025-02-20,7343,99600,125,21
WomensRights,2025-11-19,59,496,1,2
WomensRights,2025-11-16,106600,2300000,2729,59100
WomensRights,2025-11-24,72,450,4,6
WomensRights,2025-06-03,15900,185600,543,76
WomensRights,2025-09-16,10800,84900,373,181
WomensRights,2025-11-21,639,3524,8,10
WomensRights,2025-11-20,59,652,0,2
WomensRights,2025-10-09,2500000,10900000,30100,18700
WomensRights,2025-11-20,71,776,0,2
WomensRights,2025-10-07,71000,330300,1614,6965
WomensRights,2025-09-11,6000000,23900000,149800,10800
WomensRights,2025-10-10,1891,13700,21,25
WomensRights,2025-11-19,1800000,6600000,77500,7270
WomensRights,2025-03-26,37500,461800,3483,6449
WomensRights,2025-11-11,30100,695900,3722,5074
WomensRights,2025-02-20,212400,1300000,2531,2231
WomensRights,2024-11-23,182700,2600000,2234,587
WomensRights,2025-11-23,67,1320,1,4
WomensRights,2025-11-10,207,5130,24,7
WomensRights,2025-11-15,1916,25500,21,1372
WomensRights,2024-11-16,551,25600,79,0
WomensRights,2025-02-16,67400,831900,2538,455
WomensRights,2025-08-24,66100,482300,2695,0
WomensRights,2025-11-15,147,1558,4,2
WomensRights,2025-07-28,2477,21100,118,19
WomensRights,2025-11-15,29,1272,6,2
WomensRights,2025-03-25,1104,10200,37,131
WomensRights,2025-11-21,4629,28900,77,103
WomensRights,2025-11-21,414,3300,8,11
WomensRights,2024-10-01,39200,170900,465,573
WomensRights,2025-11-19,471,2564,11,12
WomensRights,2025-11-20,1899,37700,293,18
WomensRights,2025-06-12,987,6496,10,5
WomensRights,2024-05-16,9892,80300,951,562
WomensRights,2025-11-15,54,611,1,8
WomensRights,2025-11-08,162600,2700000,26700,8995
WomensRights,2025-01-26,60600,276900,2877,405
WomensRights,2025-11-23,240,1263,2,13
WomensRights,2025-08-17,15700,87000,705,135
WomensRights,2025-11-18,500,3680,11,10
WomensRights,2022-06-28,383800,1900000,2193,21300
WomensRights,2025-11-22,12,119,5,0
WomensRights,2025-11-15,397700,3200000,9175,8492
WomensRights,2024-11-09,2886,18800,99,7
WomensRights,2025-11-11,303,3205,3,20
WomensRights,2025-06-12,1700000,6600000,202500,7501
WomensRights,2025-07-25,50800,520600,1330,1303
WomensRights,2025-11-18,1106,7403,18,4
WomensRights,2025-11-21,1706,45400,370,28
WomensRights,2025-11-22,918100,3500000,15000,3277
WomensRights,2025-11-15,134,1353,5,8
WomensRights,2024-06-05,104400,456200,7557,778
WomensRights,2025-05-22,53000,385400,7133,722
WomensRights,2025-09-19,3162,189600,808,2283
WomensRights,2025-11-13,731100,3100000,33900,3347
WomensRights,2025-11-16,25100,428900,2347,2121
WomensRights,2023-12-20,162400,1200000,1308,3076
WomensRights,2025-11-14,70,853,2,2
WomensRights,2025-11-15,152,2159,3,13
WomensRights,2025-11-14,120500,468900,4055,559
WomensRights,2025-11-20,92,855,2,6
WomensRights,2025-10-12,3880,847300,115,155
WomensRights,2025-11-13,139,1885,26,13
WomensRights,2025-11-13,252700,1500000,16200,9758
WomensRights,2025-06-05,135200,1600000,1750,1570
WomensRights,2025-11-20,237,3031,7,18
WomensRights,2024-11-04,65300,4000000,6990,3191
WomensRights,2025-11-19,88900,403400,4353,773
WomensRights,2025-11-22,106,1084,4,9
WomensRights,2025-03-08,5280,54400,151,19
WomensRights,2024-04-09,182,26200,46,12
WomensRights,2025-06-25,1055,8026,49,13
WomensRights,2025-11-21,1900000,13400000,102300,24900
WomensRights,2025-02-03,27000,230300,4959,182
WomensRights,2024-11-05,369700,2900000,8285,1362
WomensRights,2025-11-15,737,7304,59,8
WomensRights,2025-08-31,77700,337500,3864,266
WomensRights,2025-11-16,418,2829,18,10
WomensRights,2025-11-22,107,1536,5,1
WomensRights,2025-07-21,19100,125000,481,238
WomensRights,2025-11-16,164000,855500,2908,4605
WomensRights,2025-11-16,1163,21700,59,10
WomensRights,2025-11-21,68,955,3,6
WomensRights,2025-07-24,2200000,9200000,47700,7006
WomensRights,2025-11-20,1054,8404,52,55
LGBTQ,2025-06-09,100100,689300,27300,225
LGBTQ,2025-03-15,279400,6000000,18300,6693
LGBTQ,2024-09-26,16000,765900,50,7
LGBTQ,2023-10-12,38700,7100000,31300,3225
LGBTQ,2025-06-18,5422,433600,115,141
LGBTQ,2024-04-16,2447,503100,63,114
LGBTQ,2023-04-26,1919,184300,2061,1426
LGBTQ,2022-10-23,18700,1300000,774,314
LGBTQ,2025-07-29,2737,78700,2052,123
LGBTQ,2024-10-25,23200,741900,1857,0
LGBTQ,2025-03-14,29300,411000,761,340
LGBTQ,2025-11-24,145,2230,5,40
LGBTQ,2021-05-06,116800,409900,953,1616
LGBTQ,2023-10-09,631,28900,43,12
LGBTQ,2022-01-06,27900,1900000,629,2347
LGBTQ,2025-09-07,12000,387100,729,104
LGBTQ,2025-06-22,52800,1300000,14600,785
LGBTQ,2025-08-11,253600,2600000,63300,2898
LGBTQ,2021-05-01,624700,4600000,6422,4395
LGBTQ,2025-07-29,1607,450700,36,132
LGBTQ,2023-07-11,102700,2400000,12500,555
LGBTQ,2024-10-27,6084,112500,150,164
LGBTQ,2025-06-17,17300,113300,497,2998
LGBTQ,2025-01-11,10600,2200000,1582,305
LGBTQ,2023-06-18,14100,2300000,1544,697
LGBTQ,2024-10-19,15800,875400,216,291
LGBTQ,2022-08-20,54500,911300,1147,991
LGBTQ,2024-12-19,8493,710100,237,117
LGBTQ,2025-11-11,30100,338000,3875,348
LGBTQ,2023-07-22,60000,2100000,15800,1142
LGBTQ,2025-09-24,8285,63800,815,10
LGBTQ,2023-12-01,5679,481700,62,0
LGBTQ,2021-06-02,20200,574500,560,12300
LGBTQ,2024-12-26,2028,717200,85,83
LGBTQ,2025-04-14,212300,1500000,15800,2850
LGBTQ,2023-03-25,46100,6800000,355,292
LGBTQ,2024-02-04,29300,2600000,2680,678
LGBTQ,2025-11-19,6898,72200,2444,109
LGBTQ,2022-12-19,5985,536800,359,137
LGBTQ,2025-06-11,1629,98600,56,157
LGBTQ,2023-08-28,100500,1300000,3801,1251
LGBTQ,2025-11-17,12600,166600,889,108
LGBTQ,2025-08-19,21100,129900,1326,231
LGBTQ,2025-11-24,1710,33900,28,62
LGBTQ,2025-08-01,11500,1100000,117,153
LGBTQ,2025-08-14,2684,64700,364,513
LGBTQ,2025-11-06,25000,547800,2666,237
LGBTQ,2025-09-02,1781,185700,137,83
LGBTQ,2025-11-24,610,3831,20,8
LGBTQ,2022-10-22,4431,416100,342,973
LGBTQ,2025-05-31,975000,3900000,91600,6750
LGBTQ,2023-11-09,11400,1300000,24600,2674
LGBTQ,2025-08-21,12800,133200,83,21
LGBTQ,2025-08-11,23600,205600,410,166
LGBTQ,2025-05-11,24100,2000000,2014,806
LGBTQ,2023-11-04,2245,169600,94,49
LGBTQ,2023-11-05,5030,653500,377,288
LGBTQ,2023-09-11,423000,10200000,16200,2116
LGBTQ,2025-11-24,4482,28300,17,493
LGBTQ,2024-10-07,219200,4900000,19500,3712
LGBTQ,2023-07-03,9116,1100000,3044,517
LGBTQ,2025-05-03,407700,5500000,53000,7762
LGBTQ,2024-02-12,2335,87800,189,54
LGBTQ,2022-10-07,14300,2100000,1936,626
LGBTQ,2021-09-06,31700,1500000,220,135
LGBTQ,2025-11-23,2126,183500,5874,228
LGBTQ,2025-11-20,205,2038,2,9
LGBTQ,2024-10-10,897,96200,1046,93
LGBTQ,2022-08-31,3287,57700,47,56
LGBTQ,2025-11-24,2539,30100,22,430
LGBTQ,2023-11-22,14600,1700000,1430,974
LGBTQ,2024-08-02,9831,279500,471,315
LGBTQ,2025-10-13,41500,326700,843,343
LGBTQ,2025-10-12,30700,901700,762,181
LGBTQ,2025-08-21,2262,158300,87,60
LGBTQ,2025-09-21,1597,28300,22,121
LGBTQ,2025-07-26,4259,59600,705,250
LGBTQ,2025-05-23,65100,3300000,2526,0
LGBTQ,2023-06-19,253700,4800000,97000,0
LGBTQ,2025-10-10,506,30600,44,57
LGBTQ,2025-04-14,211000,23700000,10400,8267
LGBTQ,2022-01-10,106900,1900000,2349,3840
LGBTQ,2024-02-22,7039,173700,136,1322
LGBTQ,2024-04-16,19400,470800,562,206
LGBTQ,2025-06-21,25400,769000,537,206
LGBTQ,2024-04-05,17600,824600,648,179
LGBTQ,2025-06-20,242200,1400000,11600,892
LGBTQ,2025-07-30,68400,937300,6187,1501
LGBTQ,2025-10-01,1734,94900,35,64
LGBTQ,2024-10-03,173,22200,92,6
LGBTQ,2025-09-17,1452,11900,34,44
LGBTQ,2025-06-22,11000,2200000,2430,1300
LGBTQ,2023-11-14,1969,575600,357,86
LGBTQ,2025-11-21,134,993,6,2
LGBTQ,2023-01-18,26100,1300000,1899,2787
LGBTQ,2025-09-16,8450,261800,168,242
LGBTQ,2024-08-21,6451,136000,168,1167
LGBTQ,2025-06-22,212500,1900000,11000,3051
LGBTQ,2025-09-06,3667,434600,65,88
LGBTQ,2023-05-15,467,54400,55,255
LGBTQ,2025-08-12,2947,62100,200,29
LGBTQ,2025-05-06,49800,1700000,3497,774
LGBTQ,2024-08-22,20500,526400,25300,814
LGBTQ,2025-01-10,23600,1500000,2101,306
LGBTQ,2022-09-26,15800,863700,3632,962
LGBTQ,2025-07-06,5290,546500,13700,1030
LGBTQ,2025-10-15,3971,74200,190,60
LGBTQ,2025-02-23,2000000,14500000,205300,5808
LGBTQ,2022-09-24,9009,1700000,1182,1221
LGBTQ,2025-11-05,1282,61900,405,25
LGBTQ,2025-11-22,73,1363,0,4
LGBTQ,2025-01-29,160800,1300000,6802,592
LGBTQ,2025-11-23,22700,98900,3006,171
LGBTQ,2025-07-01,9012,99200,211,1737
LGBTQ,2025-08-05,86700,1800000,4195,961
LGBTQ,2025-06-24,3412,184700,51,75
LGBTQ,2024-02-08,14800,171800,108,1903
LGBTQ,2023-07-19,1559,19400,28,14
LGBTQ,2023-01-26,65200,6000000,46200,5742
LGBTQ,2025-05-10,3776,515100,682,118
LGBTQ,2024-05-31,536900,2600000,22400,7896
LGBTQ,2023-11-22,31100,882700,1065,505
LGBTQ,2025-05-18,5014,192900,16900,656
LGBTQ,2024-12-21,3151,95000,243,32
LGBTQ,2025-09-11,1667,212400,2338,825
LGBTQ,2023-09-18,77800,4400000,9534,2301
LGBTQ,2025-07-30,315000,3000000,33400,2310
LGBTQ,2025-11-25,275,1929,2,4
LGBTQ,2025-07-05,2259,156800,2627,692
LGBTQ,2025-04-06,660300,3600000,68800,5987
LGBTQ,2025-10-07,110500,2300000,8539,833
LGBTQ,2023-10-26,11300,292000,325,117
LGBTQ,2023-08-05,14900,308400,930,209
LGBTQ,2025-08-07,20300,264100,452,2679
LGBTQ,2025-03-14,38000,2900000,5726,3192
LGBTQ,2024-10-12,10300,421100,867,707
LGBTQ,2025-11-23,79900,440500,5735,1369
LGBTQ,2022-08-31,10600,72900,112,326
LGBTQ,2024-08-22,1005,77200,43,13
LGBTQ,2025-06-01,21800,158300,1465,357
LGBTQ,2020-05-12,263600,2400000,7523,2037
LGBTQ,2025-03-04,8299,132300,221,827
LGBTQ,2023-12-28,2823,465800,158,43
LGBTQ,2020-05-09,587500,6200000,97100,17000
LGBTQ,2025-11-23,23,422,1,2
LGBTQ,2024-06-12,169000,1000000,11100,818
LGBTQ,2025-11-25,411,9453,22,21
LGBTQ,2025-11-23,201,3602,3,86
LGBTQ,2025-09-10,4204,317200,294,48
LGBTQ,2025-01-21,522,102200,240,83
LGBTQ,2025-05-02,11700,144300,115,1390
LGBTQ,2025-11-24,5559,27500,905,39
LGBTQ,2025-09-19,986,25300,228,22
LGBTQ,2021-05-23,30100,493000,247,260
LGBTQ,2025-01-13,629200,4000000,45500,6112
LGBTQ,2025-01-28,16600,1100000,11200,1178
LGBTQ,2025-07-18,215500,2100000,14800,3375
LGBTQ,2025-11-23,786,21900,29,1405
LGBTQ,2024-07-01,86600,558200,5846,1368
LGBTQ,2025-07-02,243,14600,23,0
LGBTQ,2025-01-11,28100,2400000,5303,1114
LGBTQ,2025-09-11,1978,128300,4826,584
LGBTQ,2023-01-13,5239,584400,160,109
LGBTQ,2024-07-16,139200,2000000,6575,608
GayRights,2024-12-29,201700,1400000,252800,3066
GayRights,2025-06-28,2988,138900,438,1126
GayRights,2022-06-16,197300,1700000,6323,7507
GayRights,2025-10-01,483100,2700000,43500,10300
GayRights,2025-11-10,147,1374,1,31
GayRights,2025-11-10,1300000,8300000,68700,10700
GayRights,2024-08-10,1097,18900,127,0
GayRights,2025-11-10,11800,48800,357,0
GayRights,2025-06-04,3513,126200,547,513
GayRights,2025-05-27,16400,58300,81,8
GayRights,2022-08-13,365,5284,1,73
GayRights,2025-11-06,154900,863800,3361,910
GayRights,2025-10-13,64900,252700,1652,398
GayRights,2025-10-27,791,55800,22,17
GayRights,2023-07-29,150,2601,18,12
GayRights,2025-11-21,7,144,1,0
GayRights,2025-11-07,1337,6329,48,15
GayRights,2025-11-22,29500,129200,5606,293
GayRights,2025-11-24,160,753,2,7
GayRights,2023-06-01,40600,581100,3958,1440
GayRights,2025-11-08,2224,47100,10,48
GayRights,2025-10-13,87800,489900,1657,2065
GayRights,2025-11-21,80600,329100,3333,358
GayRights,2022-01-06,27900,1900000,629,2347
GayRights,2025-11-23,2272,11700,38,167
GayRights,2025-04-24,6868,663000,5419,435
GayRights,2025-10-07,75800,419100,2809,2831
GayRights,2025-04-16,67600,384700,1732,5416
GayRights,2025-06-22,52800,1300000,14600,785
GayRights,2022-05-22,7386,259100,69,885
GayRights,2025-11-13,6310,25800,365,73
GayRights,2025-10-20,5399,170800,729,649
GayRights,2025-07-05,5511,95900,250,2043
GayRights,2025-06-02,11500,46800,477,83
GayRights,2024-10-27,6084,112500,150,164
GayRights,2025-10-16,1460,21700,105,6
GayRights,2025-11-10,40600,183700,1418,287
GayRights,2025-11-10,1500000,4500000,24400,7139
GayRights,2021-09-30,14800,64000,195,101
GayRights,2025-09-05,11000,61800,382,78
GayRights,2025-11-07,353900,1300000,5108,1289
GayRights,2025-01-21,1000000,3900000,31100,7499
GayRights,2022-05-24,3343,141000,40,315
GayRights,2025-11-15,5322,36600,427,81
GayRights,2025-11-24,57,533,2,2
GayRights,2025-11-13,1723,7932,10,7
GayRights,2025-10-13,141300,594000,7297,900
GayRights,2025-08-01,36300,184000,2059,2151
GayRights,2025-11-23,1822,10300,190,43
GayRights,2025-08-02,43000,767700,10500,1565
GayRights,2025-02-22,414,4429,15,13
GayRights,2025-06-07,6375,181300,3164,2111
GayRights,2025-11-12,107,2134,71,21
GayRights,2025-07-23,28100,127900,1340,441
GayRights,2025-10-10,2656,45300,23,46
GayRights,2025-02-21,17200,125700,309,771
GayRights,2025-11-09,422,2198,6,11
GayRights,2025-06-08,26800,769600,36500,2353
GayRights,2025-08-08,25100,1700000,51200,2518
GayRights,2025-08-26,630800,4200000,82500,2227
GayRights,2025-11-18,80700,747300,8800,1537
GayRights,2025-10-08,42100,304800,240,14400
GayRights,2023-12-14,5273,34700,95,37
GayRights,2025-05-31,252400,1000000,14500,1779
GayRights,2024-12-03,28900,152300,855,414
GayRights,2025-11-22,5604,22400,509,120
GayRights,2025-07-12,10300,109300,123,385
GayRights,2023-04-19,399,5179,15,4
GayRights,2025-11-17,12600,166600,889,108
GayRights,2024-03-10,193400,928000,1744,13400
GayRights,2024-06-16,121500,701300,6417,841
GayRights,2025-11-07,32200,163400,666,218
GayRights,2024-07-15,7531,200600,2055,2377
GayRights,2025-10-10,261,39700,1056,27
